Datetime,Temperature(2m),Rhumadity(2m),SPressure(kPa),Population,GDP,Generation(MW),Demand(MW)
7/25/2016 10:00,29.07,84.59,100.76,160811932,2.65225E+11,6673,6673
7/25/2016 11:00,29.27,83.47,100.73,160811932,2.65225E+11,6814,6814
7/25/2016 12:00,29.16,83.96,100.68,160811932,2.65225E+11,6877,6877
7/25/2016 13:00,28.75,86.28,100.61,160811932,2.65225E+11,6786,6786
7/25/2016 14:00,28.35,89.57,100.52,160811932,2.65225E+11,6477,6477
7/25/2016 15:00,28.12,92.02,100.48,160811932,2.65225E+11,6823,6823
7/25/2016 16:00,27.82,93.88,100.46,160811932,2.65225E+11,6685,6685
7/25/2016 17:00,27.41,94.98,100.5,160811932,2.65225E+11,6546,6546
7/25/2016 18:00,26.9,95.71,100.56,160811932,2.65225E+11,6572,6572
7/25/2016 19:00,26.53,96.22,100.66,160811932,2.65225E+11,7735,7735
7/25/2016 20:00,26.25,96.42,100.73,160811932,2.65225E+11,8179,8179
7/25/2016 21:00,26.03,96.57,100.8,160811932,2.65225E+11,8216,8216
7/25/2016 22:00,25.81,96.76,100.81,160811932,2.65225E+11,8001,8001
7/25/2016 23:00,25.63,96.76,100.78,160811932,2.65225E+11,7733,7733
7/26/2016 0:00,25.45,96.85,100.76,160811932,2.65225E+11,7747,7747
7/26/2016 1:00,25.29,96.98,100.74,160811932,2.65225E+11,6987,6987
7/26/2016 2:00,25.15,97.04,100.74,160811932,2.65225E+11,6725,6725
7/26/2016 3:00,25.02,97.09,100.73,160811932,2.65225E+11,6526,6526
7/26/2016 4:00,24.91,96.99,100.74,160811932,2.65225E+11,6256,6256
7/26/2016 5:00,24.98,96.81,100.77,160811932,2.65225E+11,6154,6154
7/26/2016 6:00,25.87,94.91,100.82,160811932,2.65225E+11,5673,5673
7/26/2016 7:00,27.02,91.56,100.86,160811932,2.65225E+11,5518,5518
7/26/2016 8:00,28.15,87.05,100.88,160811932,2.65225E+11,5622,5622
7/26/2016 9:00,28.98,83.49,100.9,160811932,2.65225E+11,6049,6049
7/26/2016 10:00,29.48,81.14,100.9,160811932,2.65225E+11,6401,6401
7/26/2016 11:00,29.98,78.99,100.84,160811932,2.65225E+11,6557,6557
7/26/2016 12:00,30.42,76.89,100.77,160811932,2.65225E+11,6779,6779
7/26/2016 13:00,30.43,77,100.68,160811932,2.65225E+11,6750,6750
7/26/2016 14:00,30.28,78.18,100.59,160811932,2.65225E+11,6707,4533
7/26/2016 15:00,29.91,80.41,100.53,160811932,2.65225E+11,6921,6921
7/26/2016 16:00,29.39,83.08,100.49,160811932,2.65225E+11,6800,6800
7/26/2016 17:00,28.62,85.55,100.5,160811932,2.65225E+11,6625,6625
7/26/2016 18:00,27.45,91.53,100.54,160811932,2.65225E+11,6594,6594
7/26/2016 19:00,26.76,93.73,100.62,160811932,2.65225E+11,7810,7810
7/26/2016 20:00,26.31,94.7,100.69,160811932,2.65225E+11,8191,8191
7/26/2016 21:00,25.95,95.56,100.74,160811932,2.65225E+11,8260,8260
7/26/2016 22:00,25.6,96.42,100.75,160811932,2.65225E+11,8231,8231
7/26/2016 23:00,25.26,97.39,100.73,160811932,2.65225E+11,8006,8006
7/27/2016 0:00,24.94,98.09,100.71,160811932,2.65225E+11,8054,8054
7/27/2016 1:00,24.65,98.45,100.68,160811932,2.65225E+11,7378,7378
7/27/2016 2:00,24.45,98.53,100.66,160811932,2.65225E+11,7149,7149
7/27/2016 3:00,24.3,98.58,100.65,160811932,2.65225E+11,6875,6875
7/27/2016 4:00,24.18,98.71,100.65,160811932,2.65225E+11,6669,6669
7/27/2016 5:00,24.42,98.15,100.67,160811932,2.65225E+11,6679,6679
7/27/2016 6:00,25.94,93.9,100.72,160811932,2.65225E+11,6010,6010
7/27/2016 7:00,27.46,84.6,100.75,160811932,2.65225E+11,6042,6042
7/27/2016 8:00,28.77,78.65,100.78,160811932,2.65225E+11,6214,6214
7/27/2016 9:00,29.84,75.01,100.79,160811932,2.65225E+11,6525,6525
7/27/2016 10:00,30.72,72.33,100.76,160811932,2.65225E+11,6773,6773
7/27/2016 11:00,31.33,70.67,100.69,160811932,2.65225E+11,6767,6767
7/27/2016 12:00,31.71,69.71,100.6,160811932,2.65225E+11,6881,6881
7/27/2016 13:00,31.91,69.4,100.51,160811932,2.65225E+11,7008,7008
7/27/2016 14:00,31.88,69.47,100.45,160811932,2.65225E+11,7003,7003
7/27/2016 15:00,31.63,70.29,100.4,160811932,2.65225E+11,7318,7318
7/27/2016 16:00,31.1,74.46,100.36,160811932,2.65225E+11,7239,7239
7/27/2016 17:00,30.29,76.6,100.35,160811932,2.65225E+11,6977,6977
7/27/2016 18:00,29.07,85.83,100.38,160811932,2.65225E+11,6829,6829
7/27/2016 19:00,28.39,89.4,100.43,160811932,2.65225E+11,8007,8007
7/27/2016 20:00,28.05,90.1,100.51,160811932,2.65225E+11,8404,8404
7/27/2016 21:00,27.79,90.85,100.56,160811932,2.65225E+11,8322,8322
7/27/2016 22:00,27.44,92.16,100.56,160811932,2.65225E+11,8402,8402
7/27/2016 23:00,27.1,93.41,100.52,160811932,2.65225E+11,8379,8379
7/28/2016 0:00,26.82,94.47,100.47,160811932,2.65225E+11,8252,8252
7/28/2016 1:00,26.57,95.6,100.42,160811932,2.65225E+11,7897,7897
7/28/2016 2:00,26.39,96.51,100.41,160811932,2.65225E+11,7673,7673
7/28/2016 3:00,26.25,97.22,100.41,160811932,2.65225E+11,7297,7297
7/28/2016 4:00,26.18,97.55,100.43,160811932,2.65225E+11,7209,7209
7/28/2016 5:00,26.24,97.4,100.44,160811932,2.65225E+11,7098,7098
7/28/2016 6:00,26.91,95.17,100.47,160811932,2.65225E+11,6262,6262
7/28/2016 7:00,27.44,92.19,100.49,160811932,2.65225E+11,6243,6243
7/28/2016 8:00,28.01,88.72,100.5,160811932,2.65225E+11,6459,6459
7/28/2016 9:00,28.77,84.97,100.51,160811932,2.65225E+11,6837,6837
7/28/2016 10:00,29.61,81.25,100.5,160811932,2.65225E+11,7118,7118
7/28/2016 11:00,30.22,78.3,100.45,160811932,2.65225E+11,7195,7195
7/28/2016 12:00,30.72,75.86,100.37,160811932,2.65225E+11,7443,7443
7/28/2016 13:00,30.95,74.35,100.28,160811932,2.65225E+11,7356,7356
7/28/2016 14:00,30.94,74.33,100.2,160811932,2.65225E+11,7357,7357
7/28/2016 15:00,30.62,77.15,100.14,160811932,2.65225E+11,7459,7459
7/28/2016 16:00,30.15,79.41,100.11,160811932,2.65225E+11,7524,7524
7/28/2016 17:00,29.45,81,100.11,160811932,2.65225E+11,7292,7292
7/28/2016 18:00,28.39,89.19,100.15,160811932,2.65225E+11,6945,6945
7/28/2016 19:00,27.88,90.39,100.21,160811932,2.65225E+11,8254,8254
7/28/2016 20:00,27.7,90.61,100.28,160811932,2.65225E+11,8509,8509
7/28/2016 21:00,27.57,90.76,100.35,160811932,2.65225E+11,8616,8616
7/28/2016 22:00,27.34,91.68,100.34,160811932,2.65225E+11,8558,8558
7/28/2016 23:00,27.07,92.76,100.3,160811932,2.65225E+11,8424,8424
7/29/2016 0:00,26.76,93.73,100.24,160811932,2.65225E+11,8061,8061
7/29/2016 1:00,26.52,94.61,100.19,160811932,2.65225E+11,7962,7962
7/29/2016 2:00,26.35,95.51,100.18,160811932,2.65225E+11,7813,7813
7/29/2016 3:00,26.3,96.06,100.17,160811932,2.65225E+11,7508,7508
7/29/2016 4:00,26.15,96.49,100.16,160811932,2.65225E+11,7409,7409
7/29/2016 5:00,26.1,96.76,100.15,160811932,2.65225E+11,7353,7353
7/29/2016 6:00,27.05,94.47,100.19,160811932,2.65225E+11,6621,6621
7/29/2016 7:00,27.91,91.11,100.26,160811932,2.65225E+11,6277,6277
7/29/2016 8:00,29.26,83.28,100.35,160811932,2.65225E+11,5956,5956
7/29/2016 9:00,30.08,79.79,100.41,160811932,2.65225E+11,5958,5958
7/29/2016 10:00,30.59,77.77,100.4,160811932,2.65225E+11,5900,5900
7/29/2016 11:00,30.95,76.11,100.35,160811932,2.65225E+11,5966,5966
7/29/2016 12:00,31.07,75.05,100.28,160811932,2.65225E+11,6101,6101
7/29/2016 13:00,31.05,74.76,100.19,160811932,2.65225E+11,6132,6132
7/29/2016 14:00,30.9,75.44,100.1,160811932,2.65225E+11,6174,6174
7/29/2016 15:00,30.66,77.7,100.02,160811932,2.65225E+11,6292,6292
7/29/2016 16:00,30.43,79.52,99.97,160811932,2.65225E+11,6163,6163
7/29/2016 17:00,29.81,80.25,99.99,160811932,2.65225E+11,6130,6130
7/29/2016 18:00,28.53,88.76,100.06,160811932,2.65225E+11,6244,6244
7/29/2016 19:00,27.86,90.81,100.14,160811932,2.65225E+11,7628,7628
7/29/2016 20:00,27.51,91.44,100.22,160811932,2.65225E+11,8064,8064
7/29/2016 21:00,27.21,92.15,100.28,160811932,2.65225E+11,8277,8277
7/29/2016 22:00,26.94,92.94,100.3,160811932,2.65225E+11,8221,8221
7/29/2016 23:00,26.63,93.87,100.29,160811932,2.65225E+11,8122,8122
7/30/2016 0:00,26.41,94.63,100.24,160811932,2.65225E+11,7993,7993
7/30/2016 1:00,26.2,95.52,100.17,160811932,2.65225E+11,7714,7714
7/30/2016 2:00,26.01,96.46,100.12,160811932,2.65225E+11,7463,7463
7/30/2016 3:00,25.93,96.75,100.14,160811932,2.65225E+11,7263,7263
7/30/2016 4:00,26.08,95.71,100.19,160811932,2.65225E+11,6947,6947
7/30/2016 5:00,25.86,96.92,100.19,160811932,2.65225E+11,7002,7002
7/30/2016 6:00,26.55,96.26,100.25,160811932,2.65225E+11,6406,6406
7/30/2016 7:00,27.48,92.9,100.29,160811932,2.65225E+11,6342,6342
7/30/2016 8:00,28.67,86.84,100.33,160811932,2.65225E+11,6304,6304
7/30/2016 9:00,29.33,82.77,100.36,160811932,2.65225E+11,6300,6300
7/30/2016 10:00,29.8,80.67,100.36,160811932,2.65225E+11,6841,6841
7/30/2016 11:00,30.07,79.72,100.32,160811932,2.65225E+11,6933,6933
7/30/2016 12:00,30.09,79.79,100.24,160811932,2.65225E+11,7080,7080
7/30/2016 13:00,30.1,79.94,100.17,160811932,2.65225E+11,7216,7216
7/30/2016 14:00,30.07,80.29,100.1,160811932,2.65225E+11,7200,7200
7/30/2016 15:00,29.97,80.92,100.04,160811932,2.65225E+11,7443,7443
7/30/2016 16:00,29.75,82.68,100.01,160811932,2.65225E+11,7411,7411
7/30/2016 17:00,29.29,84.25,100.02,160811932,2.65225E+11,7324,7324
7/30/2016 18:00,28.27,89.81,100.05,160811932,2.65225E+11,6999,6999
7/30/2016 19:00,27.68,91.08,100.08,160811932,2.65225E+11,8035,8035
7/30/2016 20:00,27.38,91.55,100.1,160811932,2.65225E+11,7867,7867
7/30/2016 21:00,27.11,92,100.14,160811932,2.65225E+11,7984,7984
7/30/2016 22:00,26.88,92.28,100.19,160811932,2.65225E+11,7826,7826
7/30/2016 23:00,26.63,92.99,100.21,160811932,2.65225E+11,7847,7847
7/31/2016 0:00,26.27,94.31,100.18,160811932,2.65225E+11,8093,8093
7/31/2016 1:00,25.88,95.79,100.12,160811932,2.65225E+11,7644,7644
7/31/2016 2:00,25.6,97.01,100.07,160811932,2.65225E+11,7542,7542
7/31/2016 3:00,25.42,97.85,100.06,160811932,2.65225E+11,7043,7043
7/31/2016 4:00,25.3,98.22,100.07,160811932,2.65225E+11,6834,6834
7/31/2016 5:00,25.45,97.88,100.12,160811932,2.65225E+11,6738,6738
7/31/2016 6:00,26.55,95.59,100.16,160811932,2.65225E+11,6371,6371
7/31/2016 7:00,27.46,91.19,100.17,160811932,2.65225E+11,6174,6174
7/31/2016 8:00,28.12,87.85,100.21,160811932,2.65225E+11,6284,6284
7/31/2016 9:00,28.59,85.76,100.24,160811932,2.65225E+11,6765,6765
7/31/2016 10:00,29,83.92,100.26,160811932,2.65225E+11,7034,7034
7/31/2016 11:00,29.06,82.67,100.24,160811932,2.65225E+11,7061,7061
7/31/2016 12:00,28.96,81.97,100.14,160811932,2.65225E+11,7094,7094
7/31/2016 13:00,29.05,81,100.04,160811932,2.65225E+11,7080,7080
7/31/2016 14:00,29.28,79.99,99.97,160811932,2.65225E+11,7083,7083
7/31/2016 15:00,29.34,80.23,99.9,160811932,2.65225E+11,7287,7287
7/31/2016 16:00,29.18,83.19,99.82,160811932,2.65225E+11,7230,7230
7/31/2016 17:00,28.7,84.65,99.81,160811932,2.65225E+11,7085,7085
7/31/2016 18:00,27.77,90.9,99.85,160811932,2.65225E+11,6927,6927
7/31/2016 19:00,27.79,87.91,99.95,160811932,2.65225E+11,7807,7807
7/31/2016 20:00,28.06,84.45,100.03,160811932,2.65225E+11,7862,7862
7/31/2016 21:00,27.56,87.15,100.06,160811932,2.65225E+11,8156,8156
7/31/2016 22:00,26.76,92.09,100.06,160811932,2.65225E+11,8206,8206
7/31/2016 23:00,26.49,94.13,100.03,160811932,2.65225E+11,8153,8153
8/1/2016 0:00,26.33,95.3,99.98,160811932,2.65225E+11,7902,7902
8/1/2016 1:00,26.23,96.13,99.93,160811932,2.65225E+11,7874,7874
8/1/2016 2:00,26.19,96.6,99.89,160811932,2.65225E+11,7628,7628
8/1/2016 3:00,26.19,96.68,99.88,160811932,2.65225E+11,7408,7408
8/1/2016 4:00,26.12,96.71,99.88,160811932,2.65225E+11,7089,7089
8/1/2016 5:00,26.03,96.81,99.93,160811932,2.65225E+11,6976,6976
8/1/2016 6:00,26.31,96.13,99.97,160811932,2.65225E+11,6376,6376
8/1/2016 7:00,26.87,94.06,100.01,160811932,2.65225E+11,6281,6281
8/1/2016 8:00,27.65,89.59,100.04,160811932,2.65225E+11,6272,6272
8/1/2016 9:00,28.33,86.09,100.06,160811932,2.65225E+11,6771,6771
8/1/2016 10:00,28.94,83.72,100.05,160811932,2.65225E+11,6985,6985
8/1/2016 11:00,29.55,81.23,99.99,160811932,2.65225E+11,7067,7067
8/1/2016 12:00,30.08,78.89,99.88,160811932,2.65225E+11,7212,7212
8/1/2016 13:00,30.47,77.43,99.78,160811932,2.65225E+11,7116,7116
8/1/2016 14:00,30.65,77.54,99.71,160811932,2.65225E+11,7229,7229
8/1/2016 15:00,30.73,79.32,99.64,160811932,2.65225E+11,7369,7369
8/1/2016 16:00,30.33,79.68,99.61,160811932,2.65225E+11,7396,7396
8/1/2016 17:00,29.31,86.08,99.64,160811932,2.65225E+11,7395,7395
8/1/2016 18:00,28.28,90.55,99.71,160811932,2.65225E+11,7105,7105
8/1/2016 19:00,27.71,92.3,99.79,160811932,2.65225E+11,7911,7911
8/1/2016 20:00,27.34,93.56,99.86,160811932,2.65225E+11,8472,8472
8/1/2016 21:00,27,94.4,99.91,160811932,2.65225E+11,8288,8288
8/1/2016 22:00,26.69,94.89,99.91,160811932,2.65225E+11,8347,8347
8/1/2016 23:00,26.35,95.39,99.86,160811932,2.65225E+11,8362,8362
8/2/2016 0:00,26.03,95.89,99.79,160811932,2.65225E+11,8158,8158
8/2/2016 1:00,25.8,96.27,99.75,160811932,2.65225E+11,7640,7640
8/2/2016 2:00,25.67,96.58,99.75,160811932,2.65225E+11,7153,7153
8/2/2016 3:00,25.72,96.36,99.76,160811932,2.65225E+11,6876,6876
8/2/2016 4:00,25.78,96.18,99.79,160811932,2.65225E+11,6731,6731
8/2/2016 5:00,25.82,96.26,99.81,160811932,2.65225E+11,6577,6577
8/2/2016 6:00,26.27,95.65,99.85,160811932,2.65225E+11,6013,6013
8/2/2016 7:00,26.79,94.84,99.89,160811932,2.65225E+11,5960,5960
8/2/2016 8:00,27.3,92.11,99.92,160811932,2.65225E+11,6091,6091
8/2/2016 9:00,27.89,87.15,99.91,160811932,2.65225E+11,6595,6595
8/2/2016 10:00,28.6,83.25,99.89,160811932,2.65225E+11,6873,6873
8/2/2016 11:00,29.4,80.77,99.83,160811932,2.65225E+11,6889,6889
8/2/2016 12:00,30.03,78.9,99.75,160811932,2.65225E+11,7070,7070
8/2/2016 13:00,30.48,77.95,99.68,160811932,2.65225E+11,6714,6714
8/2/2016 14:00,30.49,78.51,99.63,160811932,2.65225E+11,6968,6968
8/2/2016 15:00,30.38,80.34,99.59,160811932,2.65225E+11,7497,7497
8/2/2016 16:00,29.84,82.85,99.57,160811932,2.65225E+11,7407,7407
8/2/2016 17:00,29.01,87.33,99.57,160811932,2.65225E+11,7205,7205
8/2/2016 18:00,27.96,92.94,99.61,160811932,2.65225E+11,6919,6919
8/2/2016 19:00,27.47,94.47,99.67,160811932,2.65225E+11,8259,8259
8/2/2016 20:00,27.18,95.35,99.76,160811932,2.65225E+11,8343,8343
8/2/2016 21:00,26.9,96.11,99.82,160811932,2.65225E+11,8414,8414
8/2/2016 22:00,26.65,96.97,99.84,160811932,2.65225E+11,8363,8363
8/2/2016 23:00,26.48,97.39,99.83,160811932,2.65225E+11,8334,8334
8/3/2016 0:00,26.33,97.61,99.78,160811932,2.65225E+11,8471,8471
8/3/2016 1:00,26.2,97.72,99.73,160811932,2.65225E+11,7811,7811
8/3/2016 2:00,26.14,97.59,99.71,160811932,2.65225E+11,7708,7708
8/3/2016 3:00,26.11,97.35,99.71,160811932,2.65225E+11,7509,7509
8/3/2016 4:00,25.98,97.31,99.72,160811932,2.65225E+11,7305,7305
8/3/2016 5:00,25.94,97.1,99.74,160811932,2.65225E+11,7131,7131
8/3/2016 6:00,26.78,95.21,99.8,160811932,2.65225E+11,6634,6634
8/3/2016 7:00,27.9,90.88,99.85,160811932,2.65225E+11,6477,6477
8/3/2016 8:00,29.06,83.87,99.9,160811932,2.65225E+11,6304,6304
8/3/2016 9:00,29.8,80.83,99.91,160811932,2.65225E+11,6919,6919
8/3/2016 10:00,30.4,80.66,99.89,160811932,2.65225E+11,7130,7130
8/3/2016 11:00,30.96,80.42,99.84,160811932,2.65225E+11,7221,7221
8/3/2016 12:00,31.49,79.26,99.76,160811932,2.65225E+11,7387,7387
8/3/2016 13:00,31.89,77.91,99.68,160811932,2.65225E+11,7467,7467
8/3/2016 14:00,32.05,77.06,99.62,160811932,2.65225E+11,7310,7310
8/3/2016 15:00,31.98,77.33,99.57,160811932,2.65225E+11,7633,7633
8/3/2016 16:00,31.44,80.1,99.56,160811932,2.65225E+11,7632,7632
8/3/2016 17:00,30.45,83.8,99.58,160811932,2.65225E+11,7503,7503
8/3/2016 18:00,29.01,91.08,99.63,160811932,2.65225E+11,7139,7139
8/3/2016 19:00,28.34,93.39,99.71,160811932,2.65225E+11,8156,8156
8/3/2016 20:00,28,94.71,99.79,160811932,2.65225E+11,8410,8410
8/3/2016 21:00,27.66,95.91,99.85,160811932,2.65225E+11,8477,8477
8/3/2016 22:00,27.31,96.79,99.87,160811932,2.65225E+11,8443,8443
8/3/2016 23:00,27.01,97.31,99.85,160811932,2.65225E+11,8432,8432
8/4/2016 0:00,26.82,97.32,99.83,160811932,2.65225E+11,8135,8135
8/4/2016 1:00,26.83,96.61,99.84,160811932,2.65225E+11,8174,8174
8/4/2016 2:00,26.68,96.41,99.86,160811932,2.65225E+11,8051,8051
8/4/2016 3:00,26.44,96.62,99.83,160811932,2.65225E+11,7767,7767
8/4/2016 4:00,26.24,96.68,99.8,160811932,2.65225E+11,7577,7577
8/4/2016 5:00,26.18,96.53,99.81,160811932,2.65225E+11,7502,7502
8/4/2016 6:00,26.5,95.66,99.84,160811932,2.65225E+11,6890,6890
8/4/2016 7:00,27.06,94.34,99.88,160811932,2.65225E+11,6610,6610
8/4/2016 8:00,28.04,90.2,99.92,160811932,2.65225E+11,6704,6704
8/4/2016 9:00,29.41,84.5,99.93,160811932,2.65225E+11,6980,6980
8/4/2016 10:00,30.67,80.51,99.91,160811932,2.65225E+11,7096,7096
8/4/2016 11:00,31.5,78.38,99.86,160811932,2.65225E+11,7200,7200
8/4/2016 12:00,31.92,77.29,99.81,160811932,2.65225E+11,7384,7384
8/4/2016 13:00,32,77.07,99.77,160811932,2.65225E+11,7490,7490
8/4/2016 14:00,31.81,77.57,99.73,160811932,2.65225E+11,7544,7544
8/4/2016 15:00,31.34,79.71,99.69,160811932,2.65225E+11,7560,7560
8/4/2016 16:00,30.74,82.35,99.67,160811932,2.65225E+11,7571,7571
8/4/2016 17:00,29.69,87.62,99.68,160811932,2.65225E+11,7554,7554
8/4/2016 18:00,28.48,92.19,99.71,160811932,2.65225E+11,7072,7072
8/4/2016 19:00,27.92,93.72,99.77,160811932,2.65225E+11,7985,7985
8/4/2016 20:00,27.6,94.6,99.85,160811932,2.65225E+11,8220,8220
8/4/2016 21:00,27.32,95.68,99.94,160811932,2.65225E+11,8312,8312
8/4/2016 22:00,27.11,96.35,99.99,160811932,2.65225E+11,8269,8269
8/4/2016 23:00,27.07,96.58,99.99,160811932,2.65225E+11,8194,8194
8/5/2016 0:00,27.04,96.53,99.94,160811932,2.65225E+11,8068,8068
8/5/2016 1:00,27.02,96.16,99.9,160811932,2.65225E+11,8128,8128
8/5/2016 2:00,26.94,95.98,99.88,160811932,2.65225E+11,7794,7794
8/5/2016 3:00,26.73,96.19,99.88,160811932,2.65225E+11,7730,7730
8/5/2016 4:00,26.48,96.52,99.86,160811932,2.65225E+11,7552,7552
8/5/2016 5:00,26.42,96.38,99.88,160811932,2.65225E+11,7457,7457
8/5/2016 6:00,26.71,95.95,99.93,160811932,2.65225E+11,6657,6657
8/5/2016 7:00,27.29,94.91,99.99,160811932,2.65225E+11,6193,6193
8/5/2016 8:00,28.02,92.35,100.03,160811932,2.65225E+11,6096,6096
8/5/2016 9:00,28.81,89.45,100.06,160811932,2.65225E+11,6117,6117
8/5/2016 10:00,29.65,85.68,100.07,160811932,2.65225E+11,6121,6121
8/5/2016 11:00,30.27,82.91,100.03,160811932,2.65225E+11,6068,6068
8/5/2016 12:00,30.73,80.9,99.99,160811932,2.65225E+11,6242,6242
8/5/2016 13:00,30.85,80.16,99.93,160811932,2.65225E+11,6384,6384
8/5/2016 14:00,30.7,80.72,99.9,160811932,2.65225E+11,6306,6306
8/5/2016 15:00,30.37,82.45,99.87,160811932,2.65225E+11,6621,6621
8/5/2016 16:00,29.85,85.23,99.86,160811932,2.65225E+11,6478,6478
8/5/2016 17:00,29.03,89.33,99.88,160811932,2.65225E+11,6360,6360
8/5/2016 18:00,28.08,92.47,99.93,160811932,2.65225E+11,5929,5929
8/5/2016 19:00,27.63,93.91,100.02,160811932,2.65225E+11,7660,7660
8/5/2016 20:00,27.32,94.81,100.11,160811932,2.65225E+11,8150,8150
8/5/2016 21:00,27.05,95.42,100.17,160811932,2.65225E+11,8322,8322
8/5/2016 22:00,26.81,95.9,100.18,160811932,2.65225E+11,8279,8279
8/5/2016 23:00,26.62,96.19,100.16,160811932,2.65225E+11,8181,8181
8/6/2016 0:00,26.48,96.35,100.11,160811932,2.65225E+11,8200,8200
8/6/2016 1:00,26.38,96.39,100.08,160811932,2.65225E+11,5993,5993
8/6/2016 2:00,26.3,96.33,100.07,160811932,2.65225E+11,7576,7576
8/6/2016 3:00,26.2,96.4,100.03,160811932,2.65225E+11,7333,7333
8/6/2016 4:00,26.06,96.61,100.04,160811932,2.65225E+11,7122,7122
8/6/2016 5:00,25.98,96.42,100.05,160811932,2.65225E+11,7011,7011
8/6/2016 6:00,26.28,95.52,100.07,160811932,2.65225E+11,6455,6455
8/6/2016 7:00,26.76,93.83,100.1,160811932,2.65225E+11,6097,6097
8/6/2016 8:00,27.36,91.45,100.15,160811932,2.65225E+11,5993,5993
8/6/2016 9:00,27.85,89.87,100.16,160811932,2.65225E+11,6497,6497
8/6/2016 10:00,28.19,90.23,100.14,160811932,2.65225E+11,6596,6596
8/6/2016 11:00,28.49,91.13,100.1,160811932,2.65225E+11,6644,6644
8/6/2016 12:00,28.9,90.91,100.05,160811932,2.65225E+11,6822,6822
8/6/2016 13:00,29.2,90.55,100.01,160811932,2.65225E+11,6904,6904
8/6/2016 14:00,29.31,90.41,99.98,160811932,2.65225E+11,6760,6760
8/6/2016 15:00,29.29,90.71,99.95,160811932,2.65225E+11,7153,7153
8/6/2016 16:00,29.15,92.02,99.94,160811932,2.65225E+11,7045,7045
8/6/2016 17:00,28.73,94.21,99.95,160811932,2.65225E+11,6896,6896
8/6/2016 18:00,28.06,95.9,100,160811932,2.65225E+11,6764,6764
8/6/2016 19:00,27.77,96.13,100.07,160811932,2.65225E+11,8164,8164
8/6/2016 20:00,27.49,96.38,100.14,160811932,2.65225E+11,8367,8367
8/6/2016 21:00,27.16,96.5,100.17,160811932,2.65225E+11,8411,8411
8/6/2016 22:00,26.85,96.5,100.17,160811932,2.65225E+11,8362,8362
8/6/2016 23:00,26.57,96.73,100.15,160811932,2.65225E+11,8324,8324
8/7/2016 0:00,26.36,96.86,100.12,160811932,2.65225E+11,8145,8145
8/7/2016 1:00,26.2,97.04,100.07,160811932,2.65225E+11,7861,7861
8/7/2016 2:00,26.06,97.17,100.04,160811932,2.65225E+11,7578,7578
8/7/2016 3:00,26.02,96.96,100.07,160811932,2.65225E+11,7320,7320
8/7/2016 4:00,26,96.71,100.13,160811932,2.65225E+11,7070,7070
8/7/2016 5:00,25.96,96.62,100.13,160811932,2.65225E+11,7045,7045
8/7/2016 6:00,26.3,95.95,100.19,160811932,2.65225E+11,6448,6448
8/7/2016 7:00,27.03,94.63,100.24,160811932,2.65225E+11,6220,6220
8/7/2016 8:00,28.04,91.05,100.27,160811932,2.65225E+11,6175,6175
8/7/2016 9:00,28.98,85.23,100.3,160811932,2.65225E+11,6660,6660
8/7/2016 10:00,29.66,81.01,100.31,160811932,2.65225E+11,6915,6915
8/7/2016 11:00,30.03,79.92,100.25,160811932,2.65225E+11,7039,7039
8/7/2016 12:00,30.29,79.94,100.16,160811932,2.65225E+11,7267,7267
8/7/2016 13:00,30.45,80.66,100.07,160811932,2.65225E+11,7430,7430
8/7/2016 14:00,30.35,82.68,99.99,160811932,2.65225E+11,7336,7336
8/7/2016 15:00,30.02,85.68,99.94,160811932,2.65225E+11,7579,7579
8/7/2016 16:00,29.51,89.27,99.91,160811932,2.65225E+11,7544,7544
8/7/2016 17:00,28.83,92.34,99.92,160811932,2.65225E+11,7343,7343
8/7/2016 18:00,28.03,94.65,99.99,160811932,2.65225E+11,7219,7219
8/7/2016 19:00,27.48,95.93,100.1,160811932,2.65225E+11,8252,8252
8/7/2016 20:00,27.11,96.6,100.21,160811932,2.65225E+11,8433,8433
8/7/2016 21:00,26.83,96.82,100.25,160811932,2.65225E+11,8501,8501
8/7/2016 22:00,26.59,97.07,100.24,160811932,2.65225E+11,8141,8141
8/7/2016 23:00,26.36,97.42,100.22,160811932,2.65225E+11,8168,8168
8/8/2016 0:00,26.2,97.57,100.19,160811932,2.65225E+11,8372,8372
8/8/2016 1:00,26.14,97.29,100.11,160811932,2.65225E+11,8083,8083
8/8/2016 2:00,26.06,97.04,100.06,160811932,2.65225E+11,7692,7692
8/8/2016 3:00,25.96,96.91,100.05,160811932,2.65225E+11,7466,7466
8/8/2016 4:00,25.79,97.09,100.05,160811932,2.65225E+11,7472,7472
8/8/2016 5:00,25.75,96.93,100.09,160811932,2.65225E+11,7385,7385
8/8/2016 6:00,26.26,95.59,100.16,160811932,2.65225E+11,6758,6758
8/8/2016 7:00,26.92,93.84,100.2,160811932,2.65225E+11,6622,6622
8/8/2016 8:00,27.76,90.41,100.22,160811932,2.65225E+11,6602,6602
8/8/2016 9:00,29.05,84.78,100.23,160811932,2.65225E+11,6957,6957
8/8/2016 10:00,30.13,80.03,100.21,160811932,2.65225E+11,7264,7264
8/8/2016 11:00,30.77,77.6,100.15,160811932,2.65225E+11,7275,7275
8/8/2016 12:00,31.24,75.85,100.05,160811932,2.65225E+11,7211,7211
8/8/2016 13:00,31.28,75.46,99.95,160811932,2.65225E+11,7302,7302
